file,event_id,station,network,location,channel_used,instrument_type_used,pga_g,pgv_cms,snr_db,p_pick_time,s_pick_time,p_pick_confidence,s_pick_confidence,sampling_rate_hz,duration_sec,num_gaps,gap_fraction,is_clipped,has_three_components,response_removed_ok,usable_for_engineering,usable_for_phase_picking,qc_flags,sa_g_0_1s,sa_g_0_2s,sa_g_0_5s,sa_g_1_0s,sa_g_2_0s,arias_intensity_ms,cav_ms,duration_5_95_sec,fas_dominant_freq_hz,fas_mean_freq_hz
data/processed/waveforms/usp000gyn6_ELL.mseed,usp000gyn6,ELL,KO,,BHE,broadband,1e-05,0.0009,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.0,1e-05,1e-05,1e-05,0.0,0.0,0.0011,134.52,0.971,10.52
data/processed/waveforms/usp000gyn6_EZN.mseed,usp000gyn6,EZN,KO,,BHE,broadband,2e-05,0.0014,,,,,,50.0,168.5,0,0.0,False,True,True,False,False,,5e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0026,100.12,17.639,12.374
data/processed/waveforms/usp000gyn6_KULA.mseed,usp000gyn6,KULA,KO,,BHE,broadband,0.0,0.0006,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,1e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0007,79.56,1.933,5.18
data/processed/waveforms/usp000gze0_CUKT.mseed,usp000gze0,CUKT,KO,,BHE,broadband,0.00188,0.2015,29.97,2009-07-18T20:32:53.700000Z,2009-07-18T20:33:13.850000Z,0.562,0.262,20.0,180.0,0,0.0,False,True,True,False,True,,0.00219,0.00299,0.0053,0.0036,0.00053,0.000123,0.1728,42.35,1.344,3.006
data/processed/waveforms/usp000gze0_MAZI.mseed,usp000gze0,MAZI,KO,,BHE,broadband,0.00102,0.0942,13.34,2009-07-18T20:33:17.840000Z,2009-07-18T20:33:20.560000Z,0.17,0.303,50.0,209.98,0,0.0,False,True,True,False,True,,0.00136,0.00187,0.00235,0.00142,0.00014,3.5e-05,0.0994,38.1,2.152,3.904
data/processed/waveforms/usp000gze0_SIRT.mseed,usp000gze0,SIRT,KO,,BHE,broadband,0.00329,0.2341,21.11,2009-07-18T20:32:59.620000Z,2009-07-18T20:33:23.180000Z,0.486,0.462,50.0,179.98,0,0.0,False,True,True,False,True,,0.00562,0.00751,0.00789,0.00293,0.00129,0.000234,0.2014,21.08,1.622,4.449
data/processed/waveforms/usp000gzju_CEYT.mseed,usp000gzju,CEYT,KO,,BHE,broadband,0.00145,0.0843,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.00302,0.00483,0.00133,0.00118,0.00038,3.5e-05,0.0672,21.16,3.395,6.274
data/processed/waveforms/usp000gzju_KARA.mseed,usp000gzju,KARA,KO,,BHE,broadband,0.00055,0.0251,15.6,2009-07-24T05:48:30.680000Z,,0.477,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00137,0.00227,0.00057,0.00016,8e-05,5e-06,0.0267,22.52,4.642,7.381
data/processed/waveforms/usp000gzju_KMRS.mseed,usp000gzju,KMRS,KO,,BHE,broadband,0.00043,0.03,14.34,2009-07-24T05:48:38.840000Z,,0.459,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00067,0.00149,0.00108,0.00022,9e-05,3e-06,0.0201,23.42,1.776,4.712
data/processed/waveforms/usp000gzju_KOZT.mseed,usp000gzju,KOZT,KO,,BHE,broadband,0.01148,0.3165,47.05,2009-07-24T05:48:23.620000Z,,0.565,,50.0,210.0,0,0.0,False,True,True,False,True,,0.02351,0.02246,0.01556,0.00338,0.00075,0.000997,0.2426,10.32,2.595,6.958
data/processed/waveforms/usp000gzru_BCK.mseed,usp000gzru,BCK,KO,,BHE,broadband,2e-05,0.0042,,,,,,50.0,121.72,0,0.0,False,True,True,False,False,,3e-05,5e-05,6e-05,5e-05,2e-05,0.0,0.0028,68.42,0.887,7.729
data/processed/waveforms/usp000gzru_DALY.mseed,usp000gzru,DALY,KO,,BHE,broadband,0.00062,0.047,15.98,2009-07-28T17:39:09.780000Z,2009-07-28T17:39:24.800000Z,0.525,0.366,50.0,209.98,0,0.0,False,True,True,False,True,,0.00109,0.00115,0.0005,0.0011,0.0002,5e-06,0.0306,30.16,1.024,5.519
data/processed/waveforms/usp000gzru_ELL.mseed,usp000gzru,ELL,KO,,BHE,broadband,0.00047,0.0398,17.94,2009-07-28T17:39:02.680000Z,,0.479,,50.0,157.24,0,0.0,False,True,True,False,True,,0.00064,0.00117,0.00148,0.0007,0.00011,8e-06,0.0397,33.34,2.016,4.783
data/processed/waveforms/usp000gztb_BAYT.mseed,usp000gztb,BAYT,KO,,BHE,broadband,0.00063,0.0475,14.23,2009-07-30T07:38:07.100000Z,2009-07-30T07:40:28.640000Z,0.455,0.005,50.0,210.0,0,0.0,False,True,True,False,True,,0.00089,0.00158,0.00087,0.00083,0.00024,7e-06,0.0398,32.2,1.019,4.723
data/processed/waveforms/usp000gztb_ERZN.mseed,usp000gztb,ERZN,KO,,BHE,broadband,0.04118,2.3779,18.29,2009-07-30T07:37:51.700000Z,2009-07-30T07:39:59.740000Z,0.565,0.563,50.0,180.0,0,0.0,False,True,True,False,True,,0.05816,0.01768,0.01139,0.0041,0.0013,0.01219,0.763,144.24,16.943,14.696
data/processed/waveforms/usp000gztb_ILIC.mseed,usp000gztb,ILIC,KO,,BHE,broadband,0.00173,0.0572,15.66,2009-07-30T07:38:08.940000Z,,0.434,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00423,0.00313,0.00225,0.00054,0.0002,4.8e-05,0.1241,77.02,23.241,10.058
data/processed/waveforms/usp000gztb_PTK.mseed,usp000gztb,PTK,KO,,BHE,broadband,0.0008,0.0881,14.72,2009-07-30T07:38:05.000000Z,,0.277,,50.0,180.0,0,0.0,False,True,True,False,True,,0.00186,0.00225,0.00097,0.00067,0.00027,1.4e-05,0.0537,35.08,0.361,6.064
data/processed/waveforms/usp000h0wb_BCK.mseed,usp000h0wb,BCK,KO,,BHE,broadband,2e-05,0.0005,,,,,,50.0,209.98,0,0.0,False,True,True,False,False,,3e-05,3e-05,1e-05,0.0,0.0,0.0,0.0036,164.58,12.086,13.004
data/processed/waveforms/usp000h0wb_DALY.mseed,usp000h0wb,DALY,KO,,BHE,broadband,3e-05,0.0035,,,,,,50.0,209.98,0,0.0,False,True,True,False,False,,0.00012,9e-05,5e-05,3e-05,1e-05,0.0,0.0031,41.96,1.152,7.008
data/processed/waveforms/usp000h0wb_ELL.mseed,usp000h0wb,ELL,KO,,BHE,broadband,1e-05,0.0005,,,,,,50.0,79.22,0,0.0,False,True,True,False,False,,0.0,0.0,0.0,1e-05,0.0,0.0,0.0007,69.6,15.901,14.435
data/processed/waveforms/usp000h1ar_AGRB.mseed,usp000h1ar,AGRB,KO,,BHE,broadband,0.00016,0.0757,9.01,2009-09-07T22:42:27.060000Z,2009-09-07T22:42:33.020000Z,0.35,0.2,50.0,210.0,0,0.0,False,True,True,False,True,,0.00016,0.00016,0.0002,0.00048,0.00039,3e-06,0.0354,93.3,0.271,1.283
data/processed/waveforms/usp000h1ar_BAYT.mseed,usp000h1ar,BAYT,KO,,BHE,broadband,0.0002,0.03,8.54,2009-09-07T22:42:29.960000Z,2009-09-07T22:42:37.140000Z,0.276,0.134,50.0,210.0,0,0.0,False,True,True,False,True,,0.00023,0.00046,0.00047,0.00029,0.00014,2e-06,0.0317,82.48,0.8,3.507
data/processed/waveforms/usp000h1ar_BCA.mseed,usp000h1ar,BCA,KO,,BHE,broadband,0.00357,0.2402,24.53,2009-09-07T22:42:07.140000Z,2009-09-07T22:42:32.300000Z,0.537,0.241,50.0,106.62,6,0.2251,False,True,True,False,False,has_gaps,0.00931,0.00488,0.00274,0.00169,0.00036,0.000207,0.2044,38.14,9.716,8.377
data/processed/waveforms/usp000h1ar_CLDR.mseed,usp000h1ar,CLDR,KO,,BHE,broadband,0.00015,0.0628,4.73,2009-09-07T22:42:33.340000Z,2009-09-07T22:43:35.480000Z,0.213,0.076,50.0,210.0,0,0.0,False,True,True,False,True,,0.00015,0.00015,0.00018,0.00027,0.0005,2e-06,0.0327,97.54,0.552,1.83
data/processed/waveforms/usp000h1as_AGRB.mseed,usp000h1as,AGRB,KO,,BHE,broadband,1e-05,0.0025,0.68,2009-09-07T22:51:06.780000Z,2009-09-07T22:51:31.440000Z,0.045,0.037,50.0,209.98,0,0.0,False,True,True,False,True,,1e-05,1e-05,1e-05,2e-05,1e-05,0.0,0.0019,149.68,0.171,2.302
data/processed/waveforms/usp000h1as_BAYT.mseed,usp000h1as,BAYT,KO,,BHE,broadband,3e-05,0.0023,0.66,2009-09-07T22:49:45.720000Z,,0.048,,50.0,209.98,0,0.0,False,True,True,False,True,,3e-05,5e-05,5e-05,3e-05,1e-05,0.0,0.0031,73.08,2.367,3.94
data/processed/waveforms/usp000h1as_BCA.mseed,usp000h1as,BCA,KO,,BHE,broadband,0.0004,0.0185,2.66,2009-09-07T22:49:38.300000Z,2009-09-07T22:50:02.320000Z,0.028,0.001,50.0,134.52,8,0.4163,False,True,True,False,False,has_gaps,0.0015,0.00054,0.00029,0.00018,4e-05,3e-06,0.0246,29.82,9.742,8.721
data/processed/waveforms/usp000h1as_CLDR.mseed,usp000h1as,CLDR,KO,,BHE,broadband,1e-05,0.0038,3.48,2009-09-07T22:49:35.760000Z,2009-09-07T22:50:08.000000Z,0.165,0.029,50.0,209.98,0,0.0,False,True,True,False,True,,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,0.0019,169.34,0.257,9.204
data/processed/waveforms/usp000h1av_AGRB.mseed,usp000h1av,AGRB,KO,,BHE,broadband,0.0,0.0002,,,,,,50.0,209.98,0,0.0,False,True,True,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,96.9,0.71,5.073
data/processed/waveforms/usp000h1av_BAYT.mseed,usp000h1av,BAYT,KO,,BHE,broadband,1e-05,0.0006,,,,,,50.0,209.98,0,0.0,False,True,True,False,False,,1e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0009,68.72,3.381,5.542
data/processed/waveforms/usp000h1av_BCA.mseed,usp000h1av,BCA,KO,,BHE,broadband,0.00025,0.0057,,,,,,50.0,184.6,5,0.2167,False,True,True,False,False,has_gaps,0.00091,0.00022,0.00013,5e-05,1e-05,1e-06,0.0139,34.92,10.053,9.09
data/processed/waveforms/usp000h1av_CLDR.mseed,usp000h1av,CLDR,KO,,BHE,broadband,0.0,0.0003,,,,,,50.0,209.98,0,0.0,False,True,True,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.001,183.08,22.548,14.886
data/processed/waveforms/usp000h1ca_AGRB.mseed,usp000h1ca,AGRB,KO,,BHE,broadband,0.0,0.0008,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,1e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0009,98.9,0.618,9.051
data/processed/waveforms/usp000h1ca_BCA.mseed,usp000h1ca,BCA,KO,,BHE,broadband,0.00031,0.0053,,,,,,50.0,167.12,6,0.2872,False,True,True,False,False,has_gaps,0.00103,0.00023,6e-05,2e-05,1e-05,1e-06,0.0144,36.54,10.77,9.698
data/processed/waveforms/usp000h1ca_KARS.mseed,usp000h1ca,KARS,KO,,BHE,broadband,4e-05,0.004,2.03,2009-09-09T08:36:54.840000Z,2009-09-09T08:37:19.480000Z,0.025,0.063,50.0,210.0,0,0.0,False,True,True,False,True,,7e-05,0.00012,7e-05,7e-05,2e-05,0.0,0.0079,158.92,7.066,7.19
data/processed/waveforms/usp000h1ca_KTUT.mseed,usp000h1ca,KTUT,KO,,BHE,broadband,2e-05,0.0012,,,,,,50.0,80.86,1,1.583,False,True,True,False,False,has_gaps,3e-05,1e-05,0.0,0.0,0.0,0.0,0.0023,65.72,11.842,12.271
data/processed/waveforms/usp000h1da_HDMB.mseed,usp000h1da,HDMB,KO,,BHE,broadband,0.00101,0.046,13.62,2009-09-10T18:30:12.420000Z,,0.218,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00243,0.00306,0.00128,0.00053,0.00011,1.7e-05,0.0448,17.02,3.033,8.093
data/processed/waveforms/usp000h1da_KONT.mseed,usp000h1da,KONT,KO,,BHE,broadband,0.02315,0.3356,46.49,2009-09-10T18:29:56.500000Z,2009-09-10T18:31:29.960000Z,0.565,0.066,50.0,210.0,0,0.0,False,True,True,False,True,,0.08286,0.03166,0.01283,0.00229,0.00072,0.007198,0.6958,11.54,11.966,11.166
data/processed/waveforms/usp000h1da_LADK.mseed,usp000h1da,LADK,KO,,BHE,broadband,0.00287,0.1003,22.12,2009-09-10T18:29:59.440000Z,,0.521,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00658,0.00388,0.00126,0.00061,0.00012,6e-05,0.0652,10.58,10.947,10.414
data/processed/waveforms/usp000h1da_SULT.mseed,usp000h1da,SULT,KO,,BHE,broadband,0.00012,0.0178,10.53,2009-09-10T18:30:11.800000Z,2009-09-10T18:30:17.560000Z,0.246,0.037,50.0,210.0,0,0.0,False,True,True,False,True,,0.00016,0.00026,0.00021,0.00024,0.00018,1e-06,0.0162,67.3,0.509,3.316
data/processed/waveforms/usp000h1dp_HDMB.mseed,usp000h1dp,HDMB,KO,,BHE,broadband,0.00085,0.0602,9.72,2009-09-11T01:58:50.580000Z,,0.113,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00235,0.00221,0.00147,0.00039,9e-05,1.4e-05,0.0456,21.3,6.771,7.755
data/processed/waveforms/usp000h1dp_KONT.mseed,usp000h1dp,KONT,KO,,BHE,broadband,0.02494,0.5974,43.24,2009-09-11T01:58:33.740000Z,2009-09-11T02:00:28.640000Z,0.565,0.029,50.0,210.0,0,0.0,False,True,True,False,True,,0.0514,0.02554,0.01061,0.00195,0.00051,0.00302,0.4069,16.48,9.375,11.178
data/processed/waveforms/usp000h1dp_LADK.mseed,usp000h1dp,LADK,KO,,BHE,broadband,0.00935,0.2811,35.34,2009-09-11T01:58:36.680000Z,,0.562,,50.0,210.0,0,0.0,False,True,True,False,True,,0.01626,0.01877,0.00499,0.00093,0.00034,0.00032,0.1186,5.96,3.628,8.3
data/processed/waveforms/usp000h1dp_SULT.mseed,usp000h1dp,SULT,KO,,BHE,broadband,0.00027,0.0284,14.77,2009-09-11T01:58:46.480000Z,2009-09-11T02:00:52.260000Z,0.314,0.007,50.0,210.0,0,0.0,False,True,True,False,True,,0.00034,0.0005,0.00055,0.00028,0.0003,3e-06,0.03,55.78,0.509,3.36
data/processed/waveforms/usp000h3tw_ANTB.mseed,usp000h3tw,ANTB,KO,,BHE,broadband,0.00011,0.0102,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.00027,0.00022,0.00034,0.00011,4e-05,0.0,0.0098,47.7,1.9,5.124
data/processed/waveforms/usp000h3tw_IKL.mseed,usp000h3tw,IKL,KO,,BHE,broadband,0.00075,0.0179,12.21,2009-11-07T03:14:09.600000Z,2009-11-07T03:14:28.500000Z,0.486,0.42,50.0,210.0,0,0.0,False,True,True,False,True,,0.00164,0.00047,0.00024,4e-05,1e-05,3e-06,0.0196,27.62,8.723,9.569
data/processed/waveforms/usp000h3tw_LEF.mseed,usp000h3tw,LEF,KO,,BHE,broadband,0.00078,0.0178,30.56,2009-11-07T03:14:05.060000Z,2009-11-07T03:14:21.240000Z,0.562,0.238,50.0,210.0,0,0.0,False,True,True,False,True,,0.00231,0.00092,0.00025,8e-05,4e-05,3e-06,0.0211,25.06,6.947,8.537
data/processed/waveforms/usp000h3tw_LFK.mseed,usp000h3tw,LFK,KO,,BHE,broadband,0.00016,0.0108,5.69,2009-11-07T03:14:30.660000Z,,0.068,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00037,0.00034,0.00044,0.00014,2e-05,1e-06,0.017,47.36,2.162,6.994
data/processed/waveforms/usp000h43p_BODT.mseed,usp000h43p,BODT,KO,,BHE,broadband,2e-05,0.0017,1.32,2009-11-16T11:31:56.040000Z,,0.023,,50.0,210.0,0,0.0,False,True,True,False,True,,2e-05,3e-05,7e-05,2e-05,1e-05,0.0,0.0027,82.94,1.519,7.922
data/processed/waveforms/usp000h43p_DALY.mseed,usp000h43p,DALY,KO,,BHE,broadband,2e-05,0.016,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,2e-05,2e-05,4e-05,3e-05,1e-05,0.0,0.0044,172.46,1.324,11.244
data/processed/waveforms/usp000h43p_ELL.mseed,usp000h43p,ELL,KO,,BHE,broadband,1e-05,0.0022,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,4e-05,2e-05,2e-05,1e-05,1e-05,0.0,0.0055,170.54,13.113,11.559
data/processed/waveforms/usp000h43p_YER.mseed,usp000h43p,YER,KO,,BHE,broadband,2e-05,0.0028,-3.56,2009-11-16T11:32:37.280000Z,,0.007,,50.0,210.0,0,0.0,False,True,True,False,True,,2e-05,2e-05,5e-05,4e-05,2e-05,0.0,0.0027,72.54,1.2,7.616
data/processed/waveforms/usp000h4a1_BZK.mseed,usp000h4a1,BZK,KO,,BHE,broadband,0.00088,0.074,10.72,2009-11-22T02:02:04.460000Z,2009-11-22T02:02:05.700000Z,0.228,0.362,50.0,210.0,0,0.0,False,True,True,False,True,,0.00129,0.00241,0.00151,0.00036,5e-05,1.3e-05,0.0435,20.08,2.276,4.79
data/processed/waveforms/usp000h4a1_CANT.mseed,usp000h4a1,CANT,KO,,BHE,broadband,0.00119,0.0533,12.99,2009-11-22T02:02:02.320000Z,,0.466,,50.0,210.0,0,0.0,False,True,True,False,True,,0.0016,0.00347,0.00114,0.00028,8e-05,1.1e-05,0.0308,13.78,4.085,5.509
data/processed/waveforms/usp000h4a1_CORM.mseed,usp000h4a1,CORM,KO,,BHE,broadband,0.00026,0.0226,17.33,2009-11-22T02:02:14.740000Z,2009-11-22T02:02:34.280000Z,0.395,0.261,50.0,210.0,0,0.0,False,True,True,False,True,,0.00031,0.00049,0.00104,0.0003,4e-05,1e-06,0.014,33.22,1.828,3.502
data/processed/waveforms/usp000h4a1_DIKM.mseed,usp000h4a1,DIKM,KO,,BHE,broadband,0.00016,0.0102,12.71,2009-11-22T02:02:13.560000Z,,0.383,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00022,0.00045,0.00039,9e-05,2e-05,1e-06,0.0144,41.2,2.566,4.555
data/processed/waveforms/usp000h4c9_ANTB.mseed,usp000h4c9,ANTB,KO,,BHE,broadband,7e-05,0.0085,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,9e-05,0.00011,0.00028,0.00011,3e-05,0.0,0.0082,58.84,0.919,3.629
data/processed/waveforms/usp000h4c9_BCK.mseed,usp000h4c9,BCK,KO,,BHE,broadband,6e-05,0.0036,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.00012,0.00018,0.0001,7e-05,2e-05,0.0,0.0059,45.58,2.624,5.599
data/processed/waveforms/usp000h4c9_DALY.mseed,usp000h4c9,DALY,KO,,BHE,broadband,0.00023,0.0164,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.00044,0.00062,0.0003,0.00012,2e-05,1e-06,0.011,25.7,3.071,5.339
data/processed/waveforms/usp000h4c9_ELL.mseed,usp000h4c9,ELL,KO,,BHE,broadband,0.00019,0.0155,4.34,2009-11-24T02:00:19.280000Z,2009-11-24T02:00:22.060000Z,0.075,0.107,50.0,210.0,0,0.0,False,True,True,False,True,,0.00022,0.00029,0.00046,0.00027,4e-05,1e-06,0.0119,31.84,2.1,4.233
data/processed/waveforms/usp000h4dp_AYDB.mseed,usp000h4dp,AYDB,KO,,BHE,broadband,0.00036,0.0172,4.09,2009-11-25T10:53:59.160000Z,,0.017,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00114,0.00107,0.00045,0.00016,4e-05,2e-06,0.0171,23.3,2.266,7.132
data/processed/waveforms/usp000h4dp_DALY.mseed,usp000h4dp,DALY,KO,,BHE,broadband,4e-05,0.0144,3.76,2009-11-25T10:54:04.840000Z,2009-11-25T10:54:07.660000Z,0.044,0.015,50.0,210.0,0,0.0,False,True,True,False,True,,7e-05,9e-05,0.00012,8e-05,3e-05,0.0,0.0056,52.92,0.552,4.425
data/processed/waveforms/usp000h4dp_KULA.mseed,usp000h4dp,KULA,KO,,BHE,broadband,0.00081,0.018,8.32,2009-11-25T10:53:55.220000Z,,0.24,,50.0,210.0,0,0.0,False,True,True,False,True,,0.002,0.00092,0.0004,0.00012,4e-05,4e-06,0.0217,15.46,10.432,10.186
data/processed/waveforms/usp000h4dp_YER.mseed,usp000h4dp,YER,KO,,BHE,broadband,0.00012,0.009,6.16,2009-11-25T10:54:00.640000Z,,0.195,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00023,0.00019,0.00015,0.00013,4e-05,0.0,0.0083,35.96,0.738,9.118
data/processed/waveforms/usp000h4qu_AYDB.mseed,usp000h4qu,AYDB,KO,,BHE,broadband,0.00607,0.2125,22.63,2009-12-04T06:02:35.120000Z,2009-12-04T06:02:46.500000Z,0.517,0.387,50.0,210.0,0,0.0,False,True,True,False,True,,0.00901,0.0223,0.00403,0.00108,0.00027,0.000181,0.1151,6.7,4.314,6.164
data/processed/waveforms/usp000h4qu_DALY.mseed,usp000h4qu,DALY,KO,,BHE,broadband,0.00045,0.032,19.31,2009-12-04T06:02:41.660000Z,2009-12-04T06:03:01.280000Z,0.508,0.063,50.0,210.0,0,0.0,False,True,True,False,True,,0.00058,0.00102,0.00092,0.00063,0.00014,6e-06,0.0362,40.38,1.048,4.215
data/processed/waveforms/usp000h4qu_FETY.mseed,usp000h4qu,FETY,KO,,BHE,broadband,0.00062,0.0422,21.93,2009-12-04T06:02:44.880000Z,2009-12-04T06:03:06.060000Z,0.517,0.305,50.0,210.0,0,0.0,False,True,True,False,True,,0.0011,0.00209,0.00073,0.00059,0.00011,7e-06,0.0357,33.36,4.052,5.08
data/processed/waveforms/usp000h4qu_KULA.mseed,usp000h4qu,KULA,KO,,BHE,broadband,0.00174,0.0657,19.87,2009-12-04T06:02:32.620000Z,,0.502,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00374,0.00375,0.00128,0.00032,9e-05,2.4e-05,0.0475,10.84,6.766,8.323
data/processed/waveforms/usp000h4r1_ANTB.mseed,usp000h4r1,ANTB,KO,,BHE,broadband,0.00032,0.0568,,,,,,50.0,209.98,0,0.0,False,True,True,False,False,,0.00033,0.00044,0.00084,0.00118,0.0002,5e-06,0.0368,55.3,1.243,2.93
data/processed/waveforms/usp000h4r1_BCK.mseed,usp000h4r1,BCK,KO,,BHE,broadband,0.00138,0.0747,14.98,2009-12-04T17:20:03.820000Z,2009-12-04T17:20:17.000000Z,0.512,0.391,50.0,102.68,3,2.8048,False,True,True,False,False,has_gaps,0.00142,0.00253,0.00175,0.00048,0.00011,1.3e-05,0.0377,18.74,2.581,5.242
data/processed/waveforms/usp000h4r1_ELL.mseed,usp000h4r1,ELL,KO,,BHE,broadband,0.00047,0.0365,11.72,2009-12-04T17:20:01.800000Z,,0.213,,50.0,209.98,0,0.0,False,True,True,False,True,,0.00091,0.00117,0.00092,0.00036,0.0001,4e-06,0.0289,30.64,2.629,5.299
data/processed/waveforms/usp000h4r1_FETY.mseed,usp000h4r1,FETY,KO,,BHE,broadband,0.00037,0.0222,6.4,2009-12-04T17:20:04.680000Z,,0.133,,50.0,209.98,0,0.0,False,True,True,False,True,,0.00052,0.00096,0.00042,0.00028,5e-05,1e-06,0.0176,32.74,3.119,5.761
data/processed/waveforms/usp000h4zk_ANTB.mseed,usp000h4zk,ANTB,KO,,BHE,broadband,8e-05,0.008,,,,,,50.0,210.0,1,0.0476,False,True,True,False,False,has_gaps,0.00012,0.00021,0.0001,0.00011,4e-05,0.0,0.0101,91.98,0.895,6.292
data/processed/waveforms/usp000h4zk_BODT.mseed,usp000h4zk,BODT,KO,,BHE,broadband,0.001,0.0368,23.16,2009-12-12T15:23:38.340000Z,,0.544,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00167,0.00281,0.00057,0.00011,6e-05,1e-05,0.0391,24.14,4.209,7.846
data/processed/waveforms/usp000h565_BLCB.mseed,usp000h565,BLCB,KO,,BHE,broadband,1e-05,0.0004,,,,,,25.0,209.96,0,0.0,False,True,True,False,False,,1e-05,2e-05,1e-05,0.0,0.0,0.0,0.0011,85.56,3.333,4.952
data/processed/waveforms/usp000h565_BODT.mseed,usp000h565,BODT,KO,,BHE,broadband,0.00051,0.0265,23.19,2009-12-19T06:26:21.740000Z,2009-12-19T06:26:37.220000Z,0.559,0.45,50.0,210.0,2,0.0002,False,True,True,False,False,has_gaps,0.00109,0.00093,0.00011,3e-05,1e-05,1e-06,0.007,27.4,5.428,8.543
data/processed/waveforms/usp000h565_DALY.mseed,usp000h565,DALY,KO,,BHE,broadband,0.00049,0.0168,6.1,2009-12-19T06:26:44.980000Z,,0.198,,50.0,210.0,0,0.0,False,True,True,False,True,,0.00128,0.00095,0.00017,4e-05,1e-05,1e-06,0.0127,23.96,10.989,8.851
data/processed/waveforms/usp000h565_FETY.mseed,usp000h565,FETY,KO,,BHE,broadband,0.00015,0.0047,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.00031,0.00034,0.00014,2e-05,0.0,0.0,0.009,33.88,2.985,10.475
data/processed/waveforms/usp000h58s_ANTB.mseed,usp000h58s,ANTB,KO,,BHE,broadband,0.00061,0.0431,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.00071,0.00142,0.0022,0.00054,0.00018,1.2e-05,0.0646,56.2,1.924,3.669
data/processed/waveforms/usp000h58s_ELL.mseed,usp000h58s,ELL,KO,,BHE,broadband,0.00026,0.0205,6.97,2009-12-22T06:06:55.660000Z,2009-12-22T06:06:57.060000Z,0.062,0.051,50.0,209.98,0,0.0,False,True,True,False,True,,0.00035,0.00048,0.00099,0.00024,0.00011,3e-06,0.0314,54.32,1.648,4.595
data/processed/waveforms/usp000h58s_LEF.mseed,usp000h58s,LEF,KO,,BHE,broadband,0.0015,0.0747,33.63,2009-12-22T06:06:41.980000Z,2009-12-22T06:07:00.940000Z,0.529,0.001,50.0,179.98,0,0.0,False,True,True,False,True,,0.00453,0.00373,0.00276,0.00075,0.00017,6.7e-05,0.1232,32.86,2.694,6.642
data/processed/waveforms/usp000h58s_LFK.mseed,usp000h58s,LFK,KO,,BHE,broadband,0.00128,0.0773,6.67,2009-12-22T06:06:50.880000Z,2009-12-22T06:07:15.540000Z,0.108,0.08,50.0,209.98,0,0.0,False,True,True,False,True,,0.00153,0.00277,0.00353,0.0006,0.00015,6.8e-05,0.1444,43.94,2.181,4.661
data/processed/waveforms/usp000h59e_AYDB.mseed,usp000h59e,AYDB,KO,,BHE,broadband,0.0002,0.0114,,,,,,50.0,210.0,0,0.0,False,True,True,False,False,,0.00045,0.0005,0.00018,6e-05,1e-05,1e-06,0.0111,40.02,1.533,6.229
data/processed/waveforms/usp000h59e_BLCB.mseed,usp000h59e,BLCB,KO,,BHE,broadband,0.0005,0.0261,12.78,2009-12-23T04:44:57.760000Z,2009-12-23T04:45:09.280000Z,0.308,0.24,25.0,209.96,0,0.0,False,True,True,False,True,,0.00098,0.00125,0.00065,0.00023,3e-05,3e-06,0.0209,32.08,4.548,5.79
data/processed/waveforms/usp000h59e_BODT.mseed,usp000h59e,BODT,KO,,BHE,broadband,0.00063,0.0303,22.9,2009-12-23T04:44:56.900000Z,2009-12-23T04:44:58.120000Z,0.502,0.342,50.0,210.0,0,0.0,False,True,True,False,True,,0.00122,0.00157,0.00104,0.00015,3e-05,3e-06,0.0222,21.98,4.266,6.26
