event_id,station,network,location,channel_used,instrument_type_used,event_latitude,event_longitude,depth_km,station_latitude,station_longitude,epicentral_distance_km,hypocentral_distance_km,magnitude,mag_type,mw_estimate,time_utc,pga_g,pgv_cms,snr_db,vs30_ms,nehrp_site_class,has_strong_motion,sa_g_0_1s,sa_g_0_2s,sa_g_0_5s,sa_g_1_0s,sa_g_2_0s,arias_intensity_ms,cav_ms,duration_5_95_sec,fas_dominant_freq_hz,fas_mean_freq_hz,p_pick_time,s_pick_time,p_pick_confidence,s_pick_confidence,response_removed_ok,usable_for_engineering,usable_for_phase_picking,qc_flags,file
us7000t1j0,AKDG,KO,,HHE,broadband,38.2293,38.5134,10.0,38.3618,37.9703,49.63,50.63,5.0,mww,5.0,2026-07-18 03:21:00.482000+00:00,0.00823,0.4665,50.75,736.0,C,False,0.01505,0.01603,0.01292,0.00714,0.00128,0.00093,0.4218,28.56,1.709,8.506,2026-07-18T03:21:08.110000Z,2026-07-18T03:22:27.690000Z,0.565,0.004,True,False,True,,data/processed/waveforms/us7000t1j0_AKDG.mseed
us7000t1j0,ARGN,KO,,HHE,broadband,38.2293,38.5134,10.0,38.7763,38.2639,64.58,65.35,5.0,mww,5.0,2026-07-18 03:21:00.482000+00:00,0.00647,0.289,24.68,605.0,C,False,0.02359,0.01256,0.00583,0.00377,0.00043,0.000579,0.2892,21.29,1.271,6.902,2026-07-18T03:21:10.830000Z,2026-07-18T03:21:52.670000Z,0.546,0.003,True,False,True,,data/processed/waveforms/us7000t1j0_ARGN.mseed
us7000t1j0,KBAN,KO,,HHE,broadband,38.2293,38.5134,10.0,38.797,38.7278,65.82,66.58,5.0,mww,5.0,2026-07-18 03:21:00.482000+00:00,0.00398,0.1202,23.01,882.0,B,False,0.00701,0.00335,0.00166,0.00148,0.00051,9.1e-05,0.0979,16.01,13.076,18.742,2026-07-18T03:21:10.660000Z,,0.549,,True,False,True,,data/processed/waveforms/us7000t1j0_KBAN.mseed
us7000tctp,DAT,KO,,HHE,broadband,36.2182,27.5734,14.336,36.7308,27.5767,57.0,58.78,4.5,mb,,2026-08-29 12:32:52.747000+00:00,0.00097,0.0289,,789.0,B,False,0.00244,0.00302,0.00049,8e-05,1e-05,1.3e-05,0.037,14.64,4.409,9.023,,,,,True,False,False,clipping_şüphesi,data/processed/waveforms/us7000tctp_DAT.mseed
us7000tctp,DATC,KO,,HNE,strong_motion,36.2182,27.5734,14.336,36.7584,27.6602,60.57,62.24,4.5,mb,,2026-08-29 12:32:52.747000+00:00,0.00199,0.0415,,436.0,C,True,0.00246,0.00232,0.00085,0.00019,3e-05,0.000413,0.5458,183.73,21.537,21.732,,,,,True,True,False,,data/processed/waveforms/us7000tctp_DATC.mseed
us7000tctp,BODA,KO,,HNE,strong_motion,36.2182,27.5734,14.336,37.0348,27.4304,91.69,92.8,4.5,mb,,2026-08-29 12:32:52.747000+00:00,0.00029,0.0122,,600.0,C,True,0.00046,0.00171,0.00023,0.0001,1e-05,2e-06,0.0229,37.93,5.1,11.057,,,,,True,True,False,,data/processed/waveforms/us7000tctp_BODA.mseed
us7000tctp,DIDI,KO,,HNE,strong_motion,36.2182,27.5734,14.336,37.3767,27.2398,132.2,132.98,4.5,mb,,2026-08-29 12:32:52.747000+00:00,0.00222,0.0147,,316.0,D,True,0.00141,0.00055,0.00013,9e-05,2e-05,0.00061,0.6984,177.3,14.171,31.477,,,,,True,True,False,,data/processed/waveforms/us7000tctp_DIDI.mseed
us7000tctp,CAME,KO,,HNE,strong_motion,36.2182,27.5734,14.336,36.9435,29.3023,174.17,174.76,4.5,mb,,2026-08-29 12:32:52.747000+00:00,0.00012,0.0101,,469.0,C,True,0.00014,0.0003,0.00016,4e-05,1e-05,1e-06,0.0253,190.47,49.893,26.292,,,,,True,True,False,,data/processed/waveforms/us7000tctp_CAME.mseed
usb000fisx,CUKT,KO,,BHE,broadband,36.67,43.44,7.0,37.2473,43.6077,65.9,66.27,4.9,mb,,2013-03-11 14:57:07+00:00,0.00194,0.1093,19.45,900.0,B,True,0.00317,0.0049,0.00388,0.00136,0.00023,7.7e-05,0.1234,31.02,2.79,6.07,2013-03-11T14:57:18.940000Z,,0.4,,True,False,True,,data/processed/waveforms/usb000fisx_CUKT.mseed
usb000fisx,SIRT,KO,,BHE,broadband,36.67,43.44,7.0,37.501,42.4392,128.14,128.33,4.9,mb,,2013-03-11 14:57:07+00:00,0.00397,0.2278,15.17,629.0,C,False,0.00694,0.00781,0.00793,0.00489,0.00089,0.000197,0.1775,29.44,1.547,5.266,2013-03-11T14:57:30.060000Z,2013-03-11T14:57:47.380000Z,0.336,0.503,True,False,True,,data/processed/waveforms/usb000fisx_SIRT.mseed
usb000fisx,AKDM,KO,,HHE,broadband,36.67,43.44,7.0,38.3285,42.98,188.83,188.96,4.9,mb,,2013-03-11 14:57:07+00:00,0.0002,0.0502,17.93,353.0,D,False,0.00021,0.00029,0.00036,0.00058,0.00043,1e-06,0.0196,42.65,0.919,4.902,2013-03-11T14:57:40.230000Z,2013-03-11T14:58:05.540000Z,0.378,0.259,True,False,True,,data/processed/waveforms/usb000fisx_AKDM.mseed
usb000fisx,VANB,KO,,BHE,broadband,36.67,43.44,7.0,38.509,43.4056,204.51,204.63,4.9,mb,,2013-03-11 14:57:07+00:00,0.00011,0.0202,13.71,548.0,C,False,0.00012,0.00012,0.00017,0.00036,7e-05,1e-06,0.0151,67.72,1.009,2.003,2013-03-11T14:57:42.880000Z,2013-03-11T14:58:10.500000Z,0.268,0.09,True,False,True,,data/processed/waveforms/usb000fisx_VANB.mseed
usb000gac8,CLDR,KO,,BHE,broadband,38.401,45.441,10.3,39.144,43.9172,155.81,156.15,4.8,mb,,2013-04-18 10:39:39.290000+00:00,0.00017,0.0192,5.4,296.0,D,False,0.0002,0.00026,0.00036,0.00027,0.0001,1e-06,0.0231,86.58,1.395,6.484,2013-04-18T10:40:05.220000Z,,0.096,,True,False,True,,data/processed/waveforms/usb000gac8_CLDR.mseed
usb000gac8,VANB,KO,,BHE,broadband,38.401,45.441,10.3,38.509,43.4056,177.64,177.94,4.8,mb,,2013-04-18 10:39:39.290000+00:00,6e-05,0.0143,24.96,548.0,C,False,6e-05,6e-05,0.00016,0.00018,9e-05,0.0,0.0088,73.76,0.386,1.665,2013-04-18T10:40:07.960000Z,2013-04-18T10:40:09.800000Z,0.538,0.303,True,False,True,,data/processed/waveforms/usb000gac8_VANB.mseed
usb000gac8,ERCV,KO,,HNE,strong_motion,38.401,45.441,10.3,39.0198,43.3381,195.0,195.27,4.8,mb,,2013-04-18 10:39:39.290000+00:00,0.00075,0.1348,,344.0,D,True,0.00412,0.00027,0.00019,0.00019,0.00016,2.1e-05,0.1078,128.87,10.476,14.752,,,,,True,False,False,has_gaps,data/processed/waveforms/usb000gac8_ERCV.mseed
usb000gac8,TASB,KO,,HHE,broadband,38.401,45.441,10.3,39.9838,44.2384,204.24,204.5,4.8,mb,,2013-04-18 10:39:39.290000+00:00,7e-05,0.015,-1.69,228.0,D,False,7e-05,0.00012,0.00017,0.00012,0.00012,0.0,0.0172,116.91,0.281,4.147,2013-04-18T10:40:51.630000Z,,0.0,,True,False,True,,data/processed/waveforms/usb000gac8_TASB.mseed
usb000gh38,DATC,KO,,HNE,strong_motion,36.94,27.76,6.0,36.7584,27.6602,22.06,22.86,4.5,mb,,2013-04-28 16:30:53.200000+00:00,0.00357,0.1078,,436.0,C,True,0.01116,0.00949,0.0035,0.00114,0.00028,0.000156,0.1712,22.08,5.666,11.476,,,,,True,True,False,,data/processed/waveforms/usb000gh38_DATC.mseed
usb000gh38,DAT,KO,,BHE,broadband,36.94,27.76,6.0,36.7308,27.5767,28.41,29.04,4.5,mb,,2013-04-28 16:30:53.200000+00:00,0.00174,0.0589,7.08,789.0,B,False,0.00448,0.00462,0.00058,0.00021,8e-05,3.4e-05,0.0571,16.22,3.876,8.65,2013-04-28T16:31:00.940000Z,,0.108,,True,False,True,,data/processed/waveforms/usb000gh38_DAT.mseed
usb000gh38,BBRN,KO,,HNE,strong_motion,36.94,27.76,6.0,36.6796,28.0587,39.31,39.77,4.5,mb,,2013-04-28 16:30:53.200000+00:00,0.00627,0.1404,,512.0,C,True,0.0124,0.01165,0.00192,0.0003,8e-05,0.000364,0.1846,13.29,12.223,13.507,,,,,True,True,False,,data/processed/waveforms/usb000gh38_BBRN.mseed
usb000gh38,BODT,KO,,BHE,broadband,36.94,27.76,6.0,37.0622,27.3103,42.18,42.6,4.5,mb,,2013-04-28 16:30:53.200000+00:00,0.00134,0.0325,26.99,464.0,C,False,0.00316,0.00224,0.00059,0.00023,5e-05,1.4e-05,0.0382,17.14,4.652,10.643,2013-04-28T16:31:02.060000Z,,0.547,,True,False,True,,data/processed/waveforms/usb000gh38_BODT.mseed
usb000gwsz,DALY,KO,,BHE,broadband,37.044,28.402,7.8,36.8162,28.6532,33.77,34.66,4.9,mb,,2013-05-16 03:02:03.350000+00:00,0.00466,0.2605,30.62,458.0,C,False,0.01308,0.01074,0.00687,0.00323,0.00088,0.000244,0.1395,11.26,2.248,5.983,2013-05-16T03:02:07.900000Z,2013-05-16T03:04:05.040000Z,0.528,0.04,True,False,True,,data/processed/waveforms/usb000gwsz_DALY.mseed
usb000gwsz,MRSB,KO,,HNE,strong_motion,37.044,28.402,7.8,36.7161,28.1969,40.77,41.51,4.9,mb,,2013-05-16 03:02:03.350000+00:00,0.00422,0.195,,732.0,C,True,0.01017,0.01097,0.00555,0.00169,0.00042,0.000214,0.1617,17.52,3.328,8.967,,,,,True,True,False,,data/processed/waveforms/usb000gwsz_MRSB.mseed
usb000gwsz,BBRN,KO,,HNE,strong_motion,37.044,28.402,7.8,36.6796,28.0587,50.74,51.34,4.9,mb,,2013-05-16 03:02:03.350000+00:00,0.00344,0.0961,,512.0,C,True,0.00834,0.01066,0.00198,0.00056,0.00033,0.000153,0.1473,17.61,5.181,9.394,,,,,True,True,False,,data/processed/waveforms/usb000gwsz_BBRN.mseed
usb000gwsz,DATC,KO,,HNE,strong_motion,37.044,28.402,7.8,36.7584,27.6602,73.21,73.62,4.9,mb,,2013-05-16 03:02:03.350000+00:00,0.00319,0.2118,,436.0,C,True,0.00371,0.00659,0.00444,0.00279,0.00158,0.0001,0.1238,18.55,1.59,5.389,,,,,True,True,False,,data/processed/waveforms/usb000gwsz_DATC.mseed
usb000h85k,SHAP,KO,,HNE,strong_motion,39.115,29.173,2.5,39.0231,29.222,11.06,11.34,4.5,mb,,2013-05-29 14:43:32+00:00,0.02185,0.3793,,496.0,C,True,0.02468,0.02326,0.00283,0.00069,0.00016,0.000544,0.1387,24.46,11.138,14.574,,,,,True,True,False,,data/processed/waveforms/usb000h85k_SHAP.mseed
usb000h85k,GEDZ,KO,,HHE,broadband,39.115,29.173,2.5,39.0445,29.4105,21.95,22.09,4.5,mb,,2013-05-29 14:43:32+00:00,0.0016,0.0467,14.63,468.0,C,True,0.00258,0.00428,0.00092,0.00057,4e-05,2.5e-05,0.0851,110.14,3.414,13.138,2013-05-29T14:43:38.660000Z,,0.218,,True,False,True,,data/processed/waveforms/usb000h85k_GEDZ.mseed
usb000h85k,TVSB,KO,,BHE,broadband,39.115,29.173,2.5,39.4497,29.4615,44.74,44.81,4.5,mb,,2013-05-29 14:43:32+00:00,0.00092,0.0229,,579.0,C,False,0.00179,0.00154,0.00052,7e-05,1e-05,4e-06,0.0197,14.24,5.604,9.721,,,,,True,False,False,,data/processed/waveforms/usb000h85k_TVSB.mseed
usb000h85k,KULA,KO,,BHE,broadband,39.115,29.173,2.5,38.5145,28.6607,80.18,80.22,4.5,mb,,2013-05-29 14:43:32+00:00,0.0006,0.0134,4.42,515.0,C,False,0.00141,0.00075,0.0001,3e-05,1e-05,1e-06,0.011,13.06,8.537,9.803,2013-05-29T14:43:55.040000Z,,0.124,,True,False,True,,data/processed/waveforms/usb000h85k_KULA.mseed
usb000ijb0,TOS,KO,,HNE,strong_motion,41.136,33.504,4.1,41.0362,34.0226,44.86,45.05,4.5,mb,,2013-07-21 21:43:41.670000+00:00,0.00114,0.0425,11.0,667.0,C,True,0.00263,0.00306,0.00099,0.00024,5e-05,6e-06,0.0209,8.27,3.438,6.931,2013-07-21T21:43:50.350000Z,,0.345,,True,True,True,,data/processed/waveforms/usb000ijb0_TOS.mseed
usb000ijb0,CANT,KO,,BHE,broadband,41.136,33.504,4.1,40.6062,33.6193,59.7,59.84,4.5,mb,,2013-07-21 21:43:41.670000+00:00,0.00077,0.0353,10.87,583.0,C,False,0.00121,0.00157,0.00098,0.00022,6e-05,4e-06,0.0186,15.82,1.867,5.919,2013-07-21T21:43:53.020000Z,,0.267,,True,False,True,,data/processed/waveforms/usb000ijb0_CANT.mseed
usb000ijb0,SAFT,KO,,HNE,strong_motion,41.136,33.504,4.1,41.2398,32.6871,69.33,69.45,4.5,mb,,2013-07-21 21:43:41.670000+00:00,0.00066,0.0204,,461.0,C,True,0.00236,0.00206,0.0002,7e-05,4e-05,7e-06,0.0271,14.14,7.662,10.95,,,,,True,True,False,,data/processed/waveforms/usb000ijb0_SAFT.mseed
usb000ijb0,BZK,KO,,BHE,broadband,41.136,33.504,4.1,41.96,34.0035,100.61,100.69,4.5,mb,,2013-07-21 21:43:41.670000+00:00,0.00035,0.0168,8.41,871.0,B,False,0.00039,0.00061,0.00049,0.00013,2e-05,1e-06,0.0153,27.4,2.186,4.847,2013-07-21T21:44:01.060000Z,,0.162,,True,False,True,,data/processed/waveforms/usb000ijb0_BZK.mseed
usb000k0xu,CUKT,KO,,BHE,broadband,37.33,44.94,7.0,37.2473,43.6077,118.22,118.43,4.5,mb,,2013-09-27 10:02:43+00:00,0.00029,0.0354,11.11,900.0,B,True,0.00037,0.00063,0.00074,0.00077,7e-05,4e-06,0.0339,38.68,1.214,4.966,2013-09-27T10:03:03.740000Z,2013-09-27T10:03:20.620000Z,0.274,0.203,True,False,True,,data/processed/waveforms/usb000k0xu_CUKT.mseed
usb000k0xu,VANB,KO,,HHE,broadband,37.33,44.94,7.0,38.509,43.4056,187.88,188.01,4.5,mb,,2013-09-27 10:02:43+00:00,4e-05,0.0071,11.13,548.0,C,False,4e-05,4e-05,7e-05,0.0001,3e-05,0.0,0.0051,62.82,1.195,2.122,2013-09-27T10:03:17.720000Z,2013-09-27T10:03:46.470000Z,0.39,0.002,True,False,True,,data/processed/waveforms/usb000k0xu_VANB.mseed
usb000k0xu,AKDM,KO,,HHE,broadband,37.33,44.94,7.0,38.3285,42.98,204.83,204.95,4.5,mb,,2013-09-27 10:02:43+00:00,3e-05,0.0092,7.68,353.0,D,False,3e-05,3e-05,5e-05,8e-05,9e-05,0.0,0.0042,71.09,0.629,13.656,2013-09-27T10:03:19.260000Z,2013-09-27T10:03:49.140000Z,0.317,0.249,True,False,True,,data/processed/waveforms/usb000k0xu_AKDM.mseed
usb000k0xu,CLDR,KO,,BHE,broadband,37.33,44.94,7.0,39.144,43.9172,220.6,220.71,4.5,mb,,2013-09-27 10:02:43+00:00,3e-05,0.0037,1.04,296.0,D,False,3e-05,3e-05,0.00011,7e-05,2e-05,0.0,0.0055,124.42,0.952,6.959,2013-09-27T10:03:57.740000Z,,0.019,,True,False,True,,data/processed/waveforms/usb000k0xu_CLDR.mseed
usb000k0xu,ERCV,KO,,HNE,strong_motion,37.33,44.94,7.0,39.0198,43.3381,234.33,234.43,4.5,mb,,2013-09-27 10:02:43+00:00,0.00098,0.1777,,344.0,D,True,0.00443,0.00031,4e-05,5e-05,3e-05,2.3e-05,0.1022,188.18,10.347,16.635,,,,,True,False,False,has_gaps,data/processed/waveforms/usb000k0xu_ERCV.mseed
usb000kj64,SLFK,KO,,HNE,strong_motion,36.2912,34.3423,5.0,36.3925,33.9464,37.21,37.54,4.5,mb,,2013-10-23 12:24:22.450000+00:00,0.01912,0.2833,,470.0,C,True,0.03861,0.00913,0.00321,0.00077,0.00017,0.001598,0.3455,45.19,13.261,16.526,,,,,True,True,False,,data/processed/waveforms/usb000kj64_SLFK.mseed
usb000kj64,IKL,KO,,BHE,broadband,36.2912,34.3423,5.0,36.2366,33.6845,59.29,59.5,4.5,mb,,2013-10-23 12:24:22.450000+00:00,0.00328,0.0738,27.76,684.0,C,False,0.00641,0.0022,0.00105,0.00032,5e-05,7.2e-05,0.0941,50.14,10.605,10.933,2013-10-23T12:24:34.100000Z,2013-10-23T12:24:42.500000Z,0.53,0.446,True,False,True,,data/processed/waveforms/usb000kj64_IKL.mseed
usb000kj64,MERS,KO,,BHE,broadband,36.2912,34.3423,5.0,36.8678,34.522,66.09,66.28,4.5,mb,,2013-10-23 12:24:22.450000+00:00,0.00167,0.0658,18.3,861.0,B,False,0.00399,0.00265,0.00207,0.0007,8e-05,3.3e-05,0.0689,48.22,3.471,9.098,2013-10-23T12:24:34.640000Z,2013-10-23T12:25:28.960000Z,0.466,0.184,True,False,True,,data/processed/waveforms/usb000kj64_MERS.mseed
usb000kj64,EREN,KO,,HHE,broadband,36.2912,34.3423,5.0,35.5292,34.1742,86.07,86.22,4.5,mb,,2013-10-23 12:24:22.450000+00:00,0.00036,0.0258,5.89,461.0,C,False,0.00056,0.00105,0.00078,0.00045,5e-05,4e-06,0.0356,61.88,1.195,5.462,2013-10-23T12:24:42.430000Z,2013-10-23T12:24:44.390000Z,0.039,0.119,True,False,True,,data/processed/waveforms/usb000kj64_EREN.mseed
usb000l5v1,GRDE,KO,,HNE,strong_motion,40.8205,31.8691,5.99,40.7995,32.2116,28.92,29.53,5.1,mb,,2013-11-24 20:49:38.670000+00:00,0.00951,0.625,,552.0,C,True,0.01259,0.01493,0.02226,0.00575,0.00104,0.000513,0.211,12.31,1.683,7.891,,,,,True,True,False,,data/processed/waveforms/usb000l5v1_GRDE.mseed
usb000l5v1,YUVA,KO,,HNE,strong_motion,40.8205,31.8691,5.99,40.391,31.6872,50.17,50.53,5.1,mb,,2013-11-24 20:49:38.670000+00:00,0.00405,0.1835,,629.0,C,True,0.00664,0.01455,0.00629,0.00207,0.00152,0.000183,0.1488,15.32,4.294,10.446,,,,,True,True,False,,data/processed/waveforms/usb000l5v1_YUVA.mseed
usb000l5v1,KDZE,KO,,BHE,broadband,40.8205,31.8691,5.99,41.3132,31.443,65.4,65.67,5.1,mb,,2013-11-24 20:49:38.670000+00:00,0.00113,0.0797,31.37,773.0,B,False,0.00469,0.00436,0.00366,0.00062,0.00027,6.6e-05,0.1058,19.46,5.681,8.497,2013-11-24T20:49:49.760000Z,,0.559,,True,False,True,clipping_şüphesi,data/processed/waveforms/usb000l5v1_KDZE.mseed
usb000l5v1,SAFT,KO,,HNE,strong_motion,40.8205,31.8691,5.99,41.2398,32.6871,82.96,83.18,5.1,mb,,2013-11-24 20:49:38.670000+00:00,0.00137,0.0427,,461.0,C,True,0.00492,0.00284,0.00089,0.00025,0.0001,2e-05,0.0485,14.25,7.09,11.347,,,,,True,True,False,,data/processed/waveforms/usb000l5v1_SAFT.mseed
usb000l74s,BOTS,KO,,HNE,strong_motion,40.851,27.9198,9.6,40.9902,27.981,16.31,18.93,4.5,mb,,2013-11-27 04:13:37.390000+00:00,0.01105,0.4424,48.08,600.0,C,True,0.02129,0.01823,0.0096,0.00255,0.00084,0.000477,0.1695,7.3,3.343,9.478,2013-11-27T04:13:42.000000Z,,0.565,,True,True,True,,data/processed/waveforms/usb000l74s_BOTS.mseed
usb000l74s,TKR,KO,,HNE,strong_motion,40.851,27.9198,9.6,40.9893,27.5351,35.79,37.06,4.5,mb,,2013-11-27 04:13:37.390000+00:00,0.01581,0.5609,,449.0,C,True,0.03368,0.03984,0.00861,0.00119,0.0003,0.002124,0.4028,9.48,6.585,7.037,,,,,True,True,False,,data/processed/waveforms/usb000l74s_TKR.mseed
usb000l74s,MRMT,KO,,HHE,broadband,40.851,27.9198,9.6,40.609,27.5832,39.1,40.26,4.5,mb,,2013-11-27 04:13:37.390000+00:00,0.00107,0.0687,11.41,288.0,D,False,0.00281,0.00276,0.00126,0.00063,0.00017,1.9e-05,0.0496,16.15,3.367,8.139,2013-11-27T04:13:45.400000Z,2013-11-27T04:13:49.810000Z,0.263,0.381,True,False,True,,data/processed/waveforms/usb000l74s_MRMT.mseed
usb000l74s,CTYL,KO,,BHE,broadband,40.851,27.9198,9.6,41.476,28.2897,76.08,76.68,4.5,mb,,2013-11-27 04:13:37.390000+00:00,0.00113,0.0457,22.26,461.0,C,True,0.00256,0.00324,0.00138,0.00023,7e-05,1.5e-05,0.0487,20.8,3.857,7.102,2013-11-27T04:13:51.280000Z,,0.522,,True,False,True,,data/processed/waveforms/usb000l74s_CTYL.mseed
usb000l74s,GONE,KO,,HNE,strong_motion,40.851,27.9198,9.6,40.0466,27.686,91.61,92.11,4.5,mb,,2013-11-27 04:13:37.390000+00:00,0.00063,0.0499,,440.0,C,True,0.00103,0.00181,0.00117,0.00058,0.0001,7e-06,0.0469,49.45,3.757,9.493,,,,,True,True,False,,data/processed/waveforms/usb000l74s_GONE.mseed
usb000l74s,PHSR,KO,,HHE,broadband,40.851,27.9198,9.6,41.6308,27.5238,92.82,93.32,4.5,mb,,2013-11-27 04:13:37.390000+00:00,0.00153,0.092,8.71,508.0,C,False,0.00453,0.00333,0.00213,0.00086,0.00017,1.1e-05,0.0384,15.32,1.938,9.139,2013-11-27T04:13:55.830000Z,2013-11-27T04:15:35.670000Z,0.379,0.029,True,False,True,,data/processed/waveforms/usb000l74s_PHSR.mseed
usb000lacc,DAT,KO,,BHE,broadband,35.3928,26.9962,20.24,36.7308,27.5767,157.66,158.95,4.5,mb,,2013-12-03 16:05:08.220000+00:00,0.00022,0.0085,,789.0,B,False,0.00043,0.0007,0.00012,4e-05,1e-05,1e-06,0.0107,26.16,5.152,6.99,,,,,True,False,False,,data/processed/waveforms/usb000lacc_DAT.mseed
usb000lacc,DATC,KO,,HNE,strong_motion,35.3928,26.9962,20.24,36.7584,27.6602,163.15,164.4,4.5,mb,,2013-12-03 16:05:08.220000+00:00,0.00021,0.0318,,436.0,C,True,0.0004,0.00062,0.00025,0.0001,2e-05,1e-06,0.0167,41.63,0.005,10.108,,,,,True,True,False,,data/processed/waveforms/usb000lacc_DATC.mseed
usb000lacc,MRSB,KO,,HNE,strong_motion,35.3928,26.9962,20.24,36.7161,28.1969,182.48,183.6,4.5,mb,,2013-12-03 16:05:08.220000+00:00,0.00019,0.0576,,732.0,C,True,0.00038,0.00083,0.00019,3e-05,1e-05,1e-06,0.0232,114.44,0.005,16.348,,,,,True,True,False,,data/processed/waveforms/usb000lacc_MRSB.mseed
usb000lacc,BODT,KO,,BHE,broadband,35.3928,26.9962,20.24,37.0622,27.3103,187.75,188.84,4.5,mb,,2013-12-03 16:05:08.220000+00:00,5e-05,0.0021,7.56,464.0,C,False,0.0001,0.00016,4e-05,1e-05,0.0,0.0,0.0035,42.74,5.409,6.881,2013-12-03T16:05:37.840000Z,,0.334,,True,False,True,,data/processed/waveforms/usb000lacc_BODT.mseed
usb000ldsa,ANTB,KO,,BHE,broadband,36.6148,31.2427,88.6,36.8998,30.6538,61.29,107.73,4.9,mb,,2013-12-08 17:31:56.380000+00:00,0.00097,0.0765,,363.0,C,False,0.00167,0.00303,0.00128,0.00066,0.0001,1.4e-05,0.0507,31.4,3.671,4.91,,,,,True,False,False,,data/processed/waveforms/usb000ldsa_ANTB.mseed
usb000ldsa,ALAN,KO,,HNE,strong_motion,36.6148,31.2427,88.6,36.557,32.0327,70.83,113.43,4.9,mb,,2013-12-08 17:31:56.380000+00:00,0.00753,0.1744,,822.0,B,True,0.02152,0.01767,0.00232,0.00057,0.00016,0.00039,0.1988,14.32,5.9,8.57,,,,,True,True,False,,data/processed/waveforms/usb000ldsa_ALAN.mseed
usb000ldsa,BCK,KO,,BHE,broadband,36.6148,31.2427,88.6,37.4602,30.5885,110.49,141.63,4.9,mb,,2013-12-08 17:31:56.380000+00:00,0.00046,0.0286,11.85,567.0,C,True,0.00104,0.0012,0.00055,0.00031,5e-05,4e-06,0.029,33.22,3.909,6.951,2013-12-08T17:32:17.180000Z,2013-12-08T17:32:19.180000Z,0.264,0.139,True,False,True,,data/processed/waveforms/usb000ldsa_BCK.mseed
usb000ldsa,ELL,KO,,BHE,broadband,36.6148,31.2427,88.6,36.7483,29.9085,119.9,149.08,4.9,mb,,2013-12-08 17:31:56.380000+00:00,0.00019,0.0165,10.35,900.0,B,False,0.00033,0.00053,0.00076,0.0003,8e-05,2e-06,0.0228,45.24,1.69,6.249,2013-12-08T17:32:19.260000Z,2013-12-08T17:32:20.840000Z,0.269,0.144,True,False,True,,data/processed/waveforms/usb000ldsa_ELL.mseed
usb000q4uy,CESE,KO,,HNE,strong_motion,38.23,25.13,32.0,38.3306,26.2997,102.71,107.58,4.8,mwr,4.8,2014-04-30 04:03:32.400000+00:00,0.00076,0.2256,,410.0,C,True,0.00097,0.00223,0.00093,0.00039,0.00016,5.6e-05,0.2058,166.63,32.446,25.995,,,,,True,False,False,has_gaps,data/processed/waveforms/usb000q4uy_CESE.mseed
usb000q4uy,KRBN,KO,,HNE,strong_motion,38.23,25.13,32.0,38.5936,26.5537,130.47,134.34,4.8,mwr,4.8,2014-04-30 04:03:32.400000+00:00,0.00062,0.0934,,843.0,B,True,0.00128,0.00227,0.00157,0.00148,0.0004,1.2e-05,0.0627,49.77,0.986,13.251,,,,,True,True,False,,data/processed/waveforms/usb000q4uy_KRBN.mseed
usb000q4uy,DKL,KO,,BHE,broadband,38.23,25.13,32.0,39.0713,26.9053,180.32,183.14,4.8,mwr,4.8,2014-04-30 04:03:32.400000+00:00,0.00012,0.0169,,304.0,D,False,0.00015,0.00026,0.00031,0.0003,0.00012,1e-06,0.0139,49.88,1.209,3.707,,,,,True,False,False,,data/processed/waveforms/usb000q4uy_DKL.mseed
usb000q4uy,GADA,KO,,HHE,broadband,38.23,25.13,32.0,40.1908,25.8987,227.87,230.11,4.8,mwr,4.8,2014-04-30 04:03:32.400000+00:00,5e-05,0.007,3.67,451.0,C,False,5e-05,0.00011,0.00016,9e-05,4e-05,0.0,0.0071,63.87,1.309,4.301,2014-04-30T04:04:13.990000Z,2014-04-30T04:04:17.340000Z,0.123,0.038,True,False,True,,data/processed/waveforms/usb000q4uy_GADA.mseed
usb000qa6c,KEMT,KO,,HNE,strong_motion,36.092,31.065,90.6,36.6037,30.5558,72.92,116.3,4.5,mb,,2014-05-05 05:05:40.770000+00:00,0.00072,0.0357,,454.0,C,True,0.00166,0.00123,0.0011,0.00012,3e-05,1e-05,0.0512,30.55,2.662,10.726,,,,,True,True,False,,data/processed/waveforms/usb000qa6c_KEMT.mseed
usb000qa6c,DEMR,KO,,HNE,strong_motion,36.092,31.065,90.6,36.2365,29.9056,105.31,138.92,4.5,mb,,2014-05-05 05:05:40.770000+00:00,0.00111,0.0147,,861.0,B,True,0.00049,0.00046,0.00011,3e-05,1e-05,1.2e-05,0.0662,148.47,27.851,30.305,,,,,True,True,False,,data/processed/waveforms/usb000qa6c_DEMR.mseed
usb000qa6c,ELL,KO,,BHE,broadband,36.092,31.065,90.6,36.7483,29.9085,126.62,155.7,4.5,mb,,2014-05-05 05:05:40.770000+00:00,4e-05,0.002,,900.0,B,False,7e-05,0.00012,7e-05,3e-05,1e-05,0.0,0.0042,54.64,3.495,7.858,,,,,True,False,False,,data/processed/waveforms/usb000qa6c_ELL.mseed
usb000qa6c,SEYD,KO,,HNE,strong_motion,36.092,31.065,90.6,37.4056,31.8379,161.48,185.16,4.5,mb,,2014-05-05 05:05:40.770000+00:00,0.00019,0.0108,,382.0,C,True,0.00029,0.00048,0.00018,5e-05,1e-05,1e-06,0.0228,177.58,49.469,22.412,,,,,True,True,False,,data/processed/waveforms/usb000qa6c_SEYD.mseed
