network,station,location,channel,instrument_type,latitude,longitude,sample_rate_hz,start_date,end_date
KO,SINB,,HNN,strong_motion,40.9998,28.5392,100.0,2012-10-19T08:00:00.000000Z,
KO,SINB,,HNZ,strong_motion,40.9998,28.5392,100.0,2012-10-19T08:00:00.000000Z,
KO,GONE,,BHE,broadband,40.0466,27.686,50.0,2008-06-27T00:00:00.000000Z,2010-09-01T00:00:00.000000Z
KO,GONE,,BHN,broadband,40.0466,27.686,50.0,2008-06-27T00:00:00.000000Z,2010-09-01T00:00:00.000000Z
KO,GONE,,BHZ,broadband,40.0466,27.686,50.0,2008-06-27T00:00:00.000000Z,2010-09-01T00:00:00.000000Z
KO,GONE,,BHE,broadband,40.0466,27.686,50.0,2010-09-01T00:00:00.000000Z,2010-10-11T16:00:00.000000Z
KO,GONE,,BHN,broadband,40.0466,27.686,50.0,2010-09-01T00:00:00.000000Z,2010-10-11T16:00:00.000000Z
KO,GONE,,BHZ,broadband,40.0466,27.686,50.0,2010-09-01T00:00:00.000000Z,2010-10-11T16:00:00.000000Z
KO,GONE,,HHE,broadband,40.0466,27.686,100.0,2010-10-11T16:00:00.000000Z,2010-10-23T08:00:00.000000Z
KO,GONE,,HHN,broadband,40.0466,27.686,100.0,2010-10-11T16:00:00.000000Z,2010-10-23T08:00:00.000000Z
KO,GONE,,HHZ,broadband,40.0466,27.686,100.0,2010-10-11T16:00:00.000000Z,2010-10-23T08:00:00.000000Z
KO,GONE,,HNE,strong_motion,40.0466,27.686,100.0,2010-10-23T08:00:00.000000Z,
KO,GONE,,HNN,strong_motion,40.0466,27.686,100.0,2010-10-23T08:00:00.000000Z,
KO,GONE,,HNZ,strong_motion,40.0466,27.686,100.0,2010-10-23T08:00:00.000000Z,
KO,LAFA,,HNE,strong_motion,40.7598,29.3554,100.0,2010-10-04T00:00:00.000000Z,2012-10-22T08:00:00.000000Z
KO,LAFA,,HNN,strong_motion,40.7598,29.3554,100.0,2010-10-04T00:00:00.000000Z,2012-10-22T08:00:00.000000Z
KO,LAFA,,HNZ,strong_motion,40.7598,29.3554,100.0,2010-10-04T00:00:00.000000Z,2012-10-22T08:00:00.000000Z
KO,LAFA,,HNE,strong_motion,40.7598,29.3554,100.0,2012-10-22T08:00:00.000000Z,
KO,LAFA,,HNN,strong_motion,40.7598,29.3554,100.0,2012-10-22T08:00:00.000000Z,
KO,LAFA,,HNZ,strong_motion,40.7598,29.3554,100.0,2012-10-22T08:00:00.000000Z,
KO,ASYA,,HNE,strong_motion,40.8956,27.465,100.0,2021-04-22T00:00:00.000000Z,
KO,ASYA,,HNN,strong_motion,40.8956,27.465,100.0,2021-04-22T00:00:00.000000Z,
KO,ASYA,,HNZ,strong_motion,40.8956,27.465,100.0,2021-04-22T00:00:00.000000Z,
KO,MRMT,,BHE,broadband,40.609,27.5832,50.0,2008-10-09T00:00:00.000000Z,2012-08-29T06:00:00.000000Z
KO,MRMT,,BHN,broadband,40.609,27.5832,50.0,2008-10-09T00:00:00.000000Z,2012-08-29T06:00:00.000000Z
KO,MRMT,,BHZ,broadband,40.609,27.5832,50.0,2008-10-09T00:00:00.000000Z,2012-08-29T06:00:00.000000Z
KO,MRMT,,BHE,broadband,40.609,27.5832,50.0,2012-08-29T06:00:00.000000Z,2013-07-04T08:00:00.000000Z
KO,MRMT,,BHN,broadband,40.609,27.5832,50.0,2012-08-29T06:00:00.000000Z,2013-07-04T08:00:00.000000Z
KO,MRMT,,BHZ,broadband,40.609,27.5832,50.0,2012-08-29T06:00:00.000000Z,2013-07-04T08:00:00.000000Z
KO,MRMT,,HHE,broadband,40.609,27.5832,100.0,2013-07-04T08:00:00.000000Z,
KO,MRMT,,HHN,broadband,40.609,27.5832,100.0,2013-07-04T08:00:00.000000Z,
KO,MRMT,,HHZ,broadband,40.609,27.5832,100.0,2013-07-04T08:00:00.000000Z,
KO,MLAZ,,HHE,broadband,39.141,42.5496,100.0,2012-11-26T00:00:00.000000Z,
KO,MLAZ,,HHN,broadband,39.141,42.5496,100.0,2012-11-26T00:00:00.000000Z,
KO,MLAZ,,HHZ,broadband,39.141,42.5496,100.0,2012-11-26T00:00:00.000000Z,
KO,KAYA,,HNE,strong_motion,40.9468,35.7491,100.0,2013-12-05T00:00:00.000000Z,2015-11-15T00:00:00.000000Z
KO,KAYA,,HNN,strong_motion,40.9468,35.7491,100.0,2013-12-05T00:00:00.000000Z,2015-11-15T00:00:00.000000Z
KO,KAYA,,HNZ,strong_motion,40.9468,35.7491,100.0,2013-12-05T00:00:00.000000Z,2015-11-15T00:00:00.000000Z
KO,SEYD,,EHE,broadband,37.4056,31.8379,100.0,2014-02-04T00:00:00.000000Z,
KO,SEYD,,EHN,broadband,37.4056,31.8379,100.0,2014-02-04T00:00:00.000000Z,
KO,SEYD,,EHZ,broadband,37.4056,31.8379,100.0,2014-02-04T00:00:00.000000Z,
KO,SEYD,,HNE,strong_motion,37.4056,31.8379,100.0,2014-02-04T00:00:00.000000Z,
KO,SEYD,,HNN,strong_motion,37.4056,31.8379,100.0,2014-02-04T00:00:00.000000Z,
KO,SEYD,,HNZ,strong_motion,37.4056,31.8379,100.0,2014-02-04T00:00:00.000000Z,
KO,KOZK,,EHE,broadband,39.2101,34.868,100.0,2015-02-11T00:00:00.000000Z,
KO,KOZK,,EHN,broadband,39.2101,34.868,100.0,2015-02-11T00:00:00.000000Z,
KO,KOZK,,EHZ,broadband,39.2101,34.868,100.0,2015-02-11T00:00:00.000000Z,
KO,KOZK,,HNE,strong_motion,39.2101,34.868,100.0,2015-02-11T00:00:00.000000Z,
KO,KOZK,,HNN,strong_motion,39.2101,34.868,100.0,2015-02-11T00:00:00.000000Z,
KO,KOZK,,HNZ,strong_motion,39.2101,34.868,100.0,2015-02-11T00:00:00.000000Z,
KO,IZI,,HNE,strong_motion,40.3483,29.4612,100.0,2011-10-11T15:00:00.000000Z,2013-03-15T14:00:00.000000Z
KO,IZI,,HNN,strong_motion,40.3483,29.4612,100.0,2011-10-11T15:00:00.000000Z,2013-03-15T14:00:00.000000Z
KO,IZI,,HNZ,strong_motion,40.3483,29.4612,100.0,2011-10-11T15:00:00.000000Z,2013-03-15T14:00:00.000000Z
KO,IZI,,BNE,strong_motion,40.3483,29.4612,50.0,2013-03-15T14:00:00.000000Z,2013-04-01T08:00:00.000000Z
KO,IZI,,BNN,strong_motion,40.3483,29.4612,50.0,2013-03-15T14:00:00.000000Z,2013-04-01T08:00:00.000000Z
KO,IZI,,BNZ,strong_motion,40.3483,29.4612,50.0,2013-03-15T14:00:00.000000Z,2013-04-01T08:00:00.000000Z
KO,IZI,,HNE,strong_motion,40.3483,29.4612,100.0,2013-04-01T08:00:00.000000Z,2014-03-26T09:00:00.000000Z
KO,IZI,,HNN,strong_motion,40.3483,29.4612,100.0,2013-04-01T08:00:00.000000Z,2014-03-26T09:00:00.000000Z
KO,IZI,,HNZ,strong_motion,40.3483,29.4612,100.0,2013-04-01T08:00:00.000000Z,2014-03-26T09:00:00.000000Z
KO,IZI,,HNE,strong_motion,40.3483,29.4612,100.0,2014-03-26T09:00:00.000000Z,2020-06-10T14:45:00.000000Z
KO,IZI,,HNN,strong_motion,40.3483,29.4612,100.0,2014-03-26T09:00:00.000000Z,2020-06-10T14:45:00.000000Z
KO,IZI,,HNZ,strong_motion,40.3483,29.4612,100.0,2014-03-26T09:00:00.000000Z,2020-06-10T14:45:00.000000Z
KO,IZI,,HNE,strong_motion,40.3483,29.4612,100.0,2020-06-10T14:45:00.000000Z,
KO,IZI,,HNN,strong_motion,40.3483,29.4612,100.0,2020-06-10T14:45:00.000000Z,
KO,IZI,,HNZ,strong_motion,40.3483,29.4612,100.0,2020-06-10T14:45:00.000000Z,
KO,TEKI,,HNE,strong_motion,40.9862,27.5374,100.0,2022-12-16T00:00:00.000000Z,
KO,TEKI,,HNN,strong_motion,40.9862,27.5374,100.0,2022-12-16T00:00:00.000000Z,
KO,TEKI,,HNZ,strong_motion,40.9862,27.5374,100.0,2022-12-16T00:00:00.000000Z,
KO,TOS,,HNE,strong_motion,41.0362,34.0226,100.0,2011-12-14T00:00:00.000000Z,
KO,TOS,,HNN,strong_motion,41.0362,34.0226,100.0,2011-12-14T00:00:00.000000Z,
KO,TOS,,HNZ,strong_motion,41.0362,34.0226,100.0,2011-12-14T00:00:00.000000Z,
KO,YKAV,,HNE,strong_motion,37.1246,27.2801,100.0,2011-04-18T00:00:00.000000Z,2017-12-14T10:00:00.000000Z
KO,YKAV,,HNN,strong_motion,37.1246,27.2801,100.0,2011-04-18T00:00:00.000000Z,2017-12-14T10:00:00.000000Z
KO,YKAV,,HNZ,strong_motion,37.1246,27.2801,100.0,2011-04-18T00:00:00.000000Z,2017-12-14T10:00:00.000000Z
KO,YKAV,,HNE,strong_motion,37.1246,27.2801,100.0,2017-12-14T10:00:00.000000Z,
KO,YKAV,,HNN,strong_motion,37.1246,27.2801,100.0,2017-12-14T10:00:00.000000Z,
KO,YKAV,,HNZ,strong_motion,37.1246,27.2801,100.0,2017-12-14T10:00:00.000000Z,
KO,BLCB,,BHE,broadband,38.3853,27.042,25.0,2004-10-05T00:00:00.000000Z,2010-08-13T07:00:00.000000Z
KO,BLCB,,BHN,broadband,38.3853,27.042,25.0,2004-10-05T00:00:00.000000Z,2010-08-13T07:00:00.000000Z
KO,BLCB,,BHZ,broadband,38.3853,27.042,25.0,2004-10-05T00:00:00.000000Z,2010-08-13T07:00:00.000000Z
KO,BLCB,,BHE,broadband,38.3853,27.042,50.0,2010-08-13T07:00:00.000000Z,2022-11-15T11:40:00.000000Z
KO,BLCB,,BHN,broadband,38.3853,27.042,50.0,2010-08-13T07:00:00.000000Z,2022-11-15T11:40:00.000000Z
KO,BLCB,,BHZ,broadband,38.3853,27.042,50.0,2010-08-13T07:00:00.000000Z,2022-11-15T11:40:00.000000Z
KO,BLCB,,HHE,broadband,38.3853,27.042,100.0,2022-11-15T11:40:00.000000Z,
KO,BLCB,,HHN,broadband,38.3853,27.042,100.0,2022-11-15T11:40:00.000000Z,
KO,BLCB,,HHZ,broadband,38.3853,27.042,100.0,2022-11-15T11:40:00.000000Z,
KO,KTUT,,BHE,broadband,40.987,39.7667,50.0,2006-08-17T00:00:00.000000Z,2019-09-19T12:00:00.000000Z
KO,KTUT,,BHN,broadband,40.987,39.7667,50.0,2006-08-17T00:00:00.000000Z,2019-09-19T12:00:00.000000Z
KO,KTUT,,BHZ,broadband,40.987,39.7667,50.0,2006-08-17T00:00:00.000000Z,2019-09-19T12:00:00.000000Z
KO,KTUT,,HHE,broadband,40.987,39.7667,100.0,2019-09-19T12:00:00.000000Z,2019-10-14T12:00:00.000000Z
KO,KTUT,,HHN,broadband,40.987,39.7667,100.0,2019-09-19T12:00:00.000000Z,2019-10-14T12:00:00.000000Z
KO,KTUT,,HHZ,broadband,40.987,39.7667,100.0,2019-09-19T12:00:00.000000Z,2019-10-14T12:00:00.000000Z
KO,KTUT,,BHE,broadband,40.987,39.7667,50.0,2019-10-14T12:00:00.000000Z,2022-02-03T09:14:00.000000Z
KO,KTUT,,BHN,broadband,40.987,39.7667,50.0,2019-10-14T12:00:00.000000Z,2022-02-03T09:14:00.000000Z
KO,KTUT,,BHZ,broadband,40.987,39.7667,50.0,2019-10-14T12:00:00.000000Z,2022-02-03T09:14:00.000000Z
KO,KTUT,,HHE,broadband,40.987,39.7667,100.0,2022-02-03T09:14:00.000000Z,
KO,KTUT,,HHN,broadband,40.987,39.7667,100.0,2022-02-03T09:14:00.000000Z,
KO,KTUT,,HHZ,broadband,40.987,39.7667,100.0,2022-02-03T09:14:00.000000Z,
KO,TVSB,,BHE,broadband,39.4497,29.4615,50.0,2009-02-12T00:00:00.000000Z,2012-09-07T17:00:00.000000Z
KO,TVSB,,BHN,broadband,39.4497,29.4615,50.0,2009-02-12T00:00:00.000000Z,2012-09-07T17:00:00.000000Z
KO,TVSB,,BHZ,broadband,39.4497,29.4615,50.0,2009-02-12T00:00:00.000000Z,2012-09-07T17:00:00.000000Z
KO,TVSB,,BHE,broadband,39.4497,29.4615,50.0,2012-09-07T17:00:00.000000Z,2013-11-15T06:00:00.000000Z
KO,TVSB,,BHN,broadband,39.4497,29.4615,50.0,2012-09-07T17:00:00.000000Z,2013-11-15T06:00:00.000000Z
KO,TVSB,,BHZ,broadband,39.4497,29.4615,50.0,2012-09-07T17:00:00.000000Z,2013-11-15T06:00:00.000000Z
KO,TVSB,,HHE,broadband,39.4497,29.4615,100.0,2013-11-15T06:00:00.000000Z,
KO,TVSB,,HHN,broadband,39.4497,29.4615,100.0,2013-11-15T06:00:00.000000Z,
KO,TVSB,,HHZ,broadband,39.4497,29.4615,100.0,2013-11-15T06:00:00.000000Z,
KO,SLVT,,BHE,broadband,41.2288,28.2098,50.0,2007-08-01T00:00:00.000000Z,2013-11-08T14:00:00.000000Z
KO,SLVT,,BHN,broadband,41.2288,28.2098,50.0,2007-08-01T00:00:00.000000Z,2013-11-08T14:00:00.000000Z
KO,SLVT,,BHZ,broadband,41.2288,28.2098,50.0,2007-08-01T00:00:00.000000Z,2013-11-08T14:00:00.000000Z
KO,SLVT,,HHE,broadband,41.2288,28.2098,100.0,2013-11-08T14:00:00.000000Z,
KO,SLVT,,HHN,broadband,41.2288,28.2098,100.0,2013-11-08T14:00:00.000000Z,
KO,SLVT,,HHZ,broadband,41.2288,28.2098,100.0,2013-11-08T14:00:00.000000Z,
KO,SLVT,,HNE,strong_motion,41.2288,28.2098,100.0,2016-04-28T00:00:00.000000Z,
KO,SLVT,,HNN,strong_motion,41.2288,28.2098,100.0,2016-04-28T00:00:00.000000Z,
KO,SLVT,,HNZ,strong_motion,41.2288,28.2098,100.0,2016-04-28T00:00:00.000000Z,
KO,ERZN,,BHE,broadband,39.5867,39.722,50.0,2008-10-15T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,ERZN,,BHN,broadband,39.5867,39.722,50.0,2008-10-15T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,ERZN,,BHZ,broadband,39.5867,39.722,50.0,2008-10-15T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,ERZN,,HHE,broadband,39.5867,39.722,100.0,2022-11-29T10:00:00.000000Z,
KO,ERZN,,HHN,broadband,39.5867,39.722,100.0,2022-11-29T10:00:00.000000Z,
KO,ERZN,,HHZ,broadband,39.5867,39.722,100.0,2022-11-29T10:00:00.000000Z,
KO,KARA,,BHE,broadband,37.2607,35.0547,20.0,2005-08-26T00:00:00.000000Z,2006-01-03T07:00:00.000000Z
KO,KARA,,BHN,broadband,37.2607,35.0547,20.0,2005-08-26T00:00:00.000000Z,2006-01-03T07:00:00.000000Z
KO,KARA,,BHZ,broadband,37.2607,35.0547,20.0,2005-08-26T00:00:00.000000Z,2006-01-03T07:00:00.000000Z
KO,KARA,,BHE,broadband,37.2607,35.0547,50.0,2006-01-03T07:00:00.000000Z,2023-05-16T09:00:00.000000Z
KO,KARA,,BHN,broadband,37.2607,35.0547,50.0,2006-01-03T07:00:00.000000Z,2023-05-16T09:00:00.000000Z
KO,KARA,,BHZ,broadband,37.2607,35.0547,50.0,2006-01-03T07:00:00.000000Z,2023-05-16T09:00:00.000000Z
KO,KARA,,HHE,broadband,37.2607,35.0547,100.0,2023-05-16T09:00:00.000000Z,2026-03-02T08:00:00.000000Z
KO,KARA,,HHN,broadband,37.2607,35.0547,100.0,2023-05-16T09:00:00.000000Z,2026-03-02T08:00:00.000000Z
KO,KARA,,HHZ,broadband,37.2607,35.0547,100.0,2023-05-16T09:00:00.000000Z,2026-03-02T08:00:00.000000Z
KO,KARA,,HHE,broadband,37.2607,35.0547,100.0,2026-03-02T08:00:00.000000Z,
KO,KARA,,HHN,broadband,37.2607,35.0547,100.0,2026-03-02T08:00:00.000000Z,
KO,KARA,,HHZ,broadband,37.2607,35.0547,100.0,2026-03-02T08:00:00.000000Z,
KO,ESKY,,HNE,strong_motion,40.5918,28.9071,100.0,2021-06-20T00:00:00.000000Z,
KO,ESKY,,HNN,strong_motion,40.5918,28.9071,100.0,2021-06-20T00:00:00.000000Z,
KO,ESKY,,HNZ,strong_motion,40.5918,28.9071,100.0,2021-06-20T00:00:00.000000Z,
KO,LAP,,BHE,broadband,40.3703,26.7593,50.0,2007-12-27T00:00:00.000000Z,2013-11-08T14:00:00.000000Z
KO,LAP,,BHN,broadband,40.3703,26.7593,50.0,2007-12-27T00:00:00.000000Z,2013-11-08T14:00:00.000000Z
KO,LAP,,BHZ,broadband,40.3703,26.7593,50.0,2007-12-27T00:00:00.000000Z,2013-11-08T14:00:00.000000Z
KO,LAP,,HHE,broadband,40.3703,26.7593,100.0,2013-11-08T14:00:00.000000Z,
KO,LAP,,HHN,broadband,40.3703,26.7593,100.0,2013-11-08T14:00:00.000000Z,
KO,LAP,,HHZ,broadband,40.3703,26.7593,100.0,2013-11-08T14:00:00.000000Z,
KO,ESPY,,BHE,broadband,40.9167,38.7273,50.0,2007-03-02T00:00:00.000000Z,2019-07-29T00:00:00.000000Z
KO,ESPY,,BHN,broadband,40.9167,38.7273,50.0,2007-03-02T00:00:00.000000Z,2019-07-29T00:00:00.000000Z
KO,ESPY,,BHZ,broadband,40.9167,38.7273,50.0,2007-03-02T00:00:00.000000Z,2019-07-29T00:00:00.000000Z
KO,CTYL,,BHE,broadband,41.476,28.2897,50.0,2007-09-29T00:00:00.000000Z,2013-12-08T09:00:00.000000Z
KO,CTYL,,BHN,broadband,41.476,28.2897,50.0,2007-09-29T00:00:00.000000Z,2013-12-08T09:00:00.000000Z
KO,CTYL,,BHZ,broadband,41.476,28.2897,50.0,2007-09-29T00:00:00.000000Z,2013-12-08T09:00:00.000000Z
KO,CTYL,,HHE,broadband,41.476,28.2897,100.0,2013-12-08T09:00:00.000000Z,
KO,CTYL,,HHN,broadband,41.476,28.2897,100.0,2013-12-08T09:00:00.000000Z,
KO,CTYL,,HHZ,broadband,41.476,28.2897,100.0,2013-12-08T09:00:00.000000Z,
KO,CTYL,,HNE,strong_motion,41.476,28.2897,100.0,2018-10-12T00:00:00.000000Z,
KO,CTYL,,HNN,strong_motion,41.476,28.2897,100.0,2018-10-12T00:00:00.000000Z,
KO,CTYL,,HNZ,strong_motion,41.476,28.2897,100.0,2018-10-12T00:00:00.000000Z,
KO,HOPA,,HNE,strong_motion,41.3867,41.4458,100.0,2012-03-22T00:00:00.000000Z,
KO,HOPA,,HNN,strong_motion,41.3867,41.4458,100.0,2012-03-22T00:00:00.000000Z,
KO,HOPA,,HNZ,strong_motion,41.3867,41.4458,100.0,2012-03-22T00:00:00.000000Z,
KO,EZN,,BHE,broadband,39.8255,26.3246,50.0,2006-10-11T00:00:00.000000Z,2007-11-09T20:00:00.000000Z
KO,EZN,,BHN,broadband,39.8255,26.3246,50.0,2006-10-11T00:00:00.000000Z,2007-11-09T20:00:00.000000Z
KO,EZN,,BHZ,broadband,39.8255,26.3246,50.0,2006-10-11T00:00:00.000000Z,2007-11-09T20:00:00.000000Z
KO,EZN,,BHE,broadband,39.8255,26.3246,50.0,2007-11-09T20:00:00.000000Z,2013-11-08T14:00:00.000000Z
KO,EZN,,BHN,broadband,39.8255,26.3246,50.0,2007-11-09T20:00:00.000000Z,2013-11-08T14:00:00.000000Z
KO,EZN,,BHZ,broadband,39.8255,26.3246,50.0,2007-11-09T20:00:00.000000Z,2013-11-08T14:00:00.000000Z
KO,EZN,,HHE,broadband,39.8255,26.3246,100.0,2013-11-08T14:00:00.000000Z,
KO,EZN,,HHN,broadband,39.8255,26.3246,100.0,2013-11-08T14:00:00.000000Z,
KO,EZN,,HHZ,broadband,39.8255,26.3246,100.0,2013-11-08T14:00:00.000000Z,
KO,AKS,,HNE,strong_motion,38.8785,27.8129,100.0,2011-10-08T00:00:00.000000Z,
KO,AKS,,HNN,strong_motion,38.8785,27.8129,100.0,2011-10-08T00:00:00.000000Z,
KO,AKS,,HNZ,strong_motion,38.8785,27.8129,100.0,2011-10-08T00:00:00.000000Z,
KO,HKOY,,HNE,strong_motion,40.892,35.9884,100.0,2013-12-06T00:00:00.000000Z,2016-01-01T00:00:00.000000Z
KO,HKOY,,HNN,strong_motion,40.892,35.9884,100.0,2013-12-06T00:00:00.000000Z,2016-01-01T00:00:00.000000Z
KO,HKOY,,HNZ,strong_motion,40.892,35.9884,100.0,2013-12-06T00:00:00.000000Z,2016-01-01T00:00:00.000000Z
KO,KRTL,,HNE,strong_motion,40.9089,29.1987,100.0,2022-03-15T00:00:00.000000Z,
KO,KRTL,,HNN,strong_motion,40.9089,29.1987,100.0,2022-03-15T00:00:00.000000Z,
KO,KRTL,,HNZ,strong_motion,40.9089,29.1987,100.0,2022-03-15T00:00:00.000000Z,
KO,LFK,,BHE,broadband,35.2832,33.5335,50.0,2007-03-18T00:00:00.000000Z,2012-09-26T14:00:00.000000Z
KO,LFK,,BHN,broadband,35.2832,33.5335,50.0,2007-03-18T00:00:00.000000Z,2012-09-26T14:00:00.000000Z
KO,LFK,,BHZ,broadband,35.2832,33.5335,50.0,2007-03-18T00:00:00.000000Z,2012-09-26T14:00:00.000000Z
KO,LFK,,HHE,broadband,35.2832,33.5335,100.0,2012-09-26T14:00:00.000000Z,2024-12-16T14:00:00.000000Z
KO,LFK,,HHN,broadband,35.2832,33.5335,100.0,2012-09-26T14:00:00.000000Z,2024-12-16T14:00:00.000000Z
KO,LFK,,HHZ,broadband,35.2832,33.5335,100.0,2012-09-26T14:00:00.000000Z,2024-12-16T14:00:00.000000Z
KO,LFK,,HHE,broadband,35.2832,33.5335,100.0,2024-12-16T14:00:00.000000Z,
KO,LFK,,HHN,broadband,35.2832,33.5335,100.0,2024-12-16T14:00:00.000000Z,
KO,LFK,,HHZ,broadband,35.2832,33.5335,100.0,2024-12-16T14:00:00.000000Z,
KO,CORM,,BHE,broadband,40.1785,34.6302,20.0,2004-12-15T00:00:00.000000Z,2005-12-30T09:00:00.000000Z
KO,CORM,,BHN,broadband,40.1785,34.6302,20.0,2004-12-15T00:00:00.000000Z,2005-12-30T09:00:00.000000Z
KO,CORM,,BHZ,broadband,40.1785,34.6302,20.0,2004-12-15T00:00:00.000000Z,2005-12-30T09:00:00.000000Z
KO,CORM,,BHE,broadband,40.1785,34.6302,50.0,2005-12-30T09:00:00.000000Z,2022-11-28T08:00:00.000000Z
KO,CORM,,BHN,broadband,40.1785,34.6302,50.0,2005-12-30T09:00:00.000000Z,2022-11-28T08:00:00.000000Z
KO,CORM,,BHZ,broadband,40.1785,34.6302,50.0,2005-12-30T09:00:00.000000Z,2022-11-28T08:00:00.000000Z
KO,CORM,,HHE,broadband,40.1785,34.6302,100.0,2022-11-28T08:00:00.000000Z,2024-10-24T09:00:00.000000Z
KO,CORM,,HHN,broadband,40.1785,34.6302,100.0,2022-11-28T08:00:00.000000Z,2024-10-24T09:00:00.000000Z
KO,CORM,,HHZ,broadband,40.1785,34.6302,100.0,2022-11-28T08:00:00.000000Z,2024-10-24T09:00:00.000000Z
KO,CORM,,HHE,broadband,40.1785,34.6302,100.0,2024-10-24T09:00:00.000000Z,
KO,CORM,,HHN,broadband,40.1785,34.6302,100.0,2024-10-24T09:00:00.000000Z,
KO,CORM,,HHZ,broadband,40.1785,34.6302,100.0,2024-10-24T09:00:00.000000Z,
KO,SLFK,,HNE,strong_motion,36.3925,33.9464,100.0,2011-07-29T00:00:00.000000Z,
KO,SLFK,,HNN,strong_motion,36.3925,33.9464,100.0,2011-07-29T00:00:00.000000Z,
KO,SLFK,,HNZ,strong_motion,36.3925,33.9464,100.0,2011-07-29T00:00:00.000000Z,
KO,BLVD,,HHE,broadband,38.7946,31.095,100.0,2019-07-10T00:00:00.000000Z,
KO,BLVD,,HHN,broadband,38.7946,31.095,100.0,2019-07-10T00:00:00.000000Z,
KO,BLVD,,HHZ,broadband,38.7946,31.095,100.0,2019-07-10T00:00:00.000000Z,
KO,SPNC,,BHE,broadband,40.686,30.3083,50.0,2008-06-27T00:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,SPNC,,BHN,broadband,40.686,30.3083,50.0,2008-06-27T00:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,SPNC,,BHZ,broadband,40.686,30.3083,50.0,2008-06-27T00:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,SPNC,,HHE,broadband,40.686,30.3083,100.0,2013-11-08T16:00:00.000000Z,2015-03-25T00:00:00.000000Z
KO,SPNC,,HHN,broadband,40.686,30.3083,100.0,2013-11-08T16:00:00.000000Z,2015-03-25T00:00:00.000000Z
KO,SPNC,,HHZ,broadband,40.686,30.3083,100.0,2013-11-08T16:00:00.000000Z,2015-03-25T00:00:00.000000Z
KO,KULA,,BHE,broadband,38.5145,28.6607,50.0,2007-02-20T00:00:00.000000Z,2022-11-28T10:00:00.000000Z
KO,KULA,,BHN,broadband,38.5145,28.6607,50.0,2007-02-20T00:00:00.000000Z,2022-11-28T10:00:00.000000Z
KO,KULA,,BHZ,broadband,38.5145,28.6607,50.0,2007-02-20T00:00:00.000000Z,2022-11-28T10:00:00.000000Z
KO,KULA,,HHE,broadband,38.5145,28.6607,100.0,2022-11-28T10:00:00.000000Z,
KO,KULA,,HHN,broadband,38.5145,28.6607,100.0,2022-11-28T10:00:00.000000Z,
KO,KULA,,HHZ,broadband,38.5145,28.6607,100.0,2022-11-28T10:00:00.000000Z,
KO,CEYT,,BHE,broadband,37.0105,35.7478,20.0,2005-08-24T16:00:00.000000Z,2006-01-03T07:00:00.000000Z
KO,CEYT,,BHN,broadband,37.0105,35.7478,20.0,2005-08-24T16:00:00.000000Z,2006-01-03T07:00:00.000000Z
KO,CEYT,,BHZ,broadband,37.0105,35.7478,20.0,2005-08-24T16:00:00.000000Z,2006-01-03T07:00:00.000000Z
KO,CEYT,,BHE,broadband,37.0105,35.7478,50.0,2006-01-03T07:00:00.000000Z,2018-11-14T13:00:00.000000Z
KO,CEYT,,BHN,broadband,37.0105,35.7478,50.0,2006-01-03T07:00:00.000000Z,2018-11-14T13:00:00.000000Z
KO,CEYT,,BHZ,broadband,37.0105,35.7478,50.0,2006-01-03T07:00:00.000000Z,2018-11-14T13:00:00.000000Z
KO,CEYT,,BHE,broadband,37.0105,35.7478,50.0,2018-11-14T13:00:00.000000Z,2022-11-28T08:00:00.000000Z
KO,CEYT,,BHN,broadband,37.0105,35.7478,50.0,2018-11-14T13:00:00.000000Z,2022-11-28T08:00:00.000000Z
KO,CEYT,,BHZ,broadband,37.0105,35.7478,50.0,2018-11-14T13:00:00.000000Z,2022-11-28T08:00:00.000000Z
KO,CEYT,,HHE,broadband,37.0105,35.7478,100.0,2022-11-28T08:00:00.000000Z,
KO,CEYT,,HHN,broadband,37.0105,35.7478,100.0,2022-11-28T08:00:00.000000Z,
KO,CEYT,,HHZ,broadband,37.0105,35.7478,100.0,2022-11-28T08:00:00.000000Z,
KO,KIYI,,HNE,strong_motion,41.4844,28.2998,100.0,2011-01-12T00:00:00.000000Z,2018-10-07T00:00:00.000000Z
KO,KIYI,,HNN,strong_motion,41.4844,28.2998,100.0,2011-01-12T00:00:00.000000Z,2018-10-07T00:00:00.000000Z
KO,KIYI,,HNZ,strong_motion,41.4844,28.2998,100.0,2011-01-12T00:00:00.000000Z,2018-10-07T00:00:00.000000Z
KO,GRDE,,HNE,strong_motion,40.7995,32.2116,100.0,2012-11-12T00:00:00.000000Z,2017-09-27T00:00:00.000000Z
KO,GRDE,,HNN,strong_motion,40.7995,32.2116,100.0,2012-11-12T00:00:00.000000Z,2017-09-27T00:00:00.000000Z
KO,GRDE,,HNZ,strong_motion,40.7995,32.2116,100.0,2012-11-12T00:00:00.000000Z,2017-09-27T00:00:00.000000Z
